Cruise_number,Cruise_ID_1,Cruise_ID_2,Leg,Day,Month,Year,Latitude,Longitude,Hydro_cast_no,Depth_target,Depth_real,O2_ml_L,q_O2_ml_L,O2_umol_kg,q_O2_umol_kg,NO3_UDO,q_NO3_UDO,PO4_UDO,q_PO4_UDO,SiO4_UDO,q_SiO4_UDO,NH4_USF,q_NH4_USF,NO2_USF,q_NO2_USF,NO3_NO2_USF,q_NO3_NO3_USF,PO4_USF,q_PO4_USF,SiO4_USF,q_SiO4_USF,pH,q_pH,Alkalinity_mol_kg,q_Alkalinity_mol_kg,Alkalinity_umol_kg,q_Alkalinity_umol_kg,TCO2,q_TCO2,fCO2,q_fCO2,pH_corrected,q_pH_corrected,TCO2_corrected,q_TCO2_corrected,fCO2_corrected,q_fCO2_corrected,Salinity_bottles,q_Salinity_bottles,Salinity_CTD,q_Salinity_CTD,Temperature,q_Temperature,Sigma_t,q_Sigma_t,TPP,q_TPP,PIP,q_PIP,POC_ug_kg,q_POC_ug_kg,PON_ug_kg,q_PON_ug_kg,POC_ug_L,q_POC_ug_L,PN_ug_L,q_PN_ug_L,C_N_particulate,q_C_N_particulate,DON,q_DON,DOP,q_DOP,DOC,q_DOC,TOC,q_TOC,PrimaryProductivity,q_PrimaryProductivity,Chlorophyll,q_Chlorophyll,Phaeopigments,q_Phaeopigments,Total_Prokaryotes,Bact_Biomass_mgC_m3,Bact_Biomass_uMC,Bio_cast_no,ISO_DateTime_start_hc_local,ISO_DateTime_end_hc_local,ISO_DateTime_start_bc_local,ISO_DateTime_end_bc_local,ISO_DateTime_start_hc_UTC,ISO_DateTime_end_hc_UTC,ISO_DateTime_start_bc_UTC,ISO_DateTime_end_bc_UTC
133,93HG_133,CAR-133,1,8,5,2007,10.499,-64.666,1,130,138.326,2.36851,0,103.08,0,nd,0,nd,0,nd,0,0.0573929,0,0.0290287,0,11.322,0,0.798045,0,7.42211,0,7.80251,0,0.00239653,0,2396.53,0,2207.4,0,625.2,0,7.81172,0,2203.28,0,610.709,0,36.5257,0,36.5287,0,19.0059,0,26.1887,0,nd,0,nd,0,16.6651,0,3.5573,0,5.46555,0,16.2634,0,3.47155,0,5.14828,0,0.0728057,1,56.6416,0,57.0416,0,nd,0,nd,0,nd,0,3.4844,11.9924,0.9994,nd,2007-05-08T12:59:00,2007-05-08T13:34:00,nd,nd,2007-05-08T16:59:00,2007-05-08T17:34:00,nd,nd
133,93HG_133,CAR-133,1,8,5,2007,10.499,-64.666,1,160,169.941,1.41155,0,61.4266,0,nd,0,nd,0,nd,0,0.0700107,0,0.0143814,0,11.7925,0,1.27446,0,15.0223,0,7.74514,0,0.00240182,0,2401.82,0,2238.7,0,716.1,0,7.75484,0,2234.34,0,697.639,0,36.471,0,36.4742,0,18.472,0,26.2832,0,nd,0,nd,0,11.8052,0,2.27042,0,6.06618,0,11.5207,0,2.21569,0,5.42451,0,0.0412607,1,nd,0,nd,0,nd,0,nd,0,nd,0,2.2408,7.7123,0.6427,nd,2007-05-08T12:59:00,2007-05-08T13:34:00,nd,nd,2007-05-08T16:59:00,2007-05-08T17:34:00,nd,nd
133,93HG_133,CAR-133,1,8,5,2007,10.499,-64.666,2,200,212.51,0.258206,0,11.2357,0,nd,0,nd,0,nd,0,0.207759,0,0.0291579,0,8.64448,0,1.71935,0,27.3526,0,7.65233,0,0.00241444,0,2414.44,0,2289.9,0,905.3,0,7.66068,0,2286.41,0,884.949,0,36.4213,0,36.4269,0,18.057,0,26.3512,0,nd,0,nd,0,31.4699,0,5.67145,0,6.47363,0,30.7113,0,5.53474,0,5.61481,0,0.152619,0,60.0333,0,54.225,0,nd,0,nd,0,nd,0,1.1304,3.8904,0.3242,nd,2007-05-08T07:19:00,2007-05-08T08:47:00,nd,nd,2007-05-08T11:19:00,2007-05-08T12:47:00,nd,nd
133,93HG_133,CAR-133,1,8,5,2007,10.499,-64.666,2,242,243.975,0.0546669,0,2.37875,0,nd,0,nd,0,nd,0,0.0389815,0,0.0264656,0,3.78813,0,1.84081,0,34.3242,0,7.63679,0,0.00238848,0,2388.48,0,2270.7,0,925.9,0,7.64533,0,2267.34,0,905.903,0,36.3983,0,36.4045,0,17.9078,0,26.3712,0,nd,0,nd,0,32.9182,0,6.77449,0,5.66899,0,32.1247,0,6.61119,0,5.08059,0,0.153929,0,nd,0,nd,0,nd,0,nd,0,nd,0,2.0003,6.8845,0.5737,nd,2007-05-08T07:19:00,2007-05-08T08:47:00,nd,nd,2007-05-08T11:19:00,2007-05-08T12:47:00,nd,nd
133,93HG_133,CAR-133,1,8,5,2007,10.499,-64.666,2,253,254.827,0.00961872,0,0.418542,0,nd,0,nd,0,nd,0,0.28758,0,0.0113777,0,0.020149,0,1.90555,0,37.8604,0,7.62899,0,0.00241799,0,2417.99,0,2302.4,0,956.1,0,7.63726,0,2299.09,0,935.604,0,36.393,0,36.3993,0,17.8732,0,26.3758,0,nd,0,nd,0,25.4514,0,5.39569,0,5.50315,0,24.8379,0,5.26563,0,5.6383,0,0.170534,0,54.5416,0,55.3416,0,nd,0,nd,0,nd,0,3.3654,11.9949,0.9996,nd,2007-05-08T07:19:00,2007-05-08T08:47:00,nd,nd,2007-05-08T11:19:00,2007-05-08T12:47:00,nd,nd
133,93HG_133,CAR-133,1,8,5,2007,10.499,-64.666,2,300,300,0,0,0,0,nd,0,nd,0,nd,0,4.13501,0,0.0128689,0,0.023847,0,2.78501,0,45.6503,0,7.62091,0,0.00242585,0,2425.85,0,2317.9,0,973,0,7.6292,0,2309.08,0,951.924,0,36.3613,0,nd,0,nd,0,nd,0,nd,0,nd,0,16.6651,0,2.45426,0,7.92198,0,16.2634,0,2.3951,0,5.12982,0,0.16487,0,nd,0,nd,0,nd,0,nd,0,nd,0,1.8654,6.6486,0.5541,nd,2007-05-08T07:19:00,2007-05-08T08:47:00,nd,nd,2007-05-08T11:19:00,2007-05-08T12:47:00,nd,nd
133,93HG_133,CAR-133,1,8,5,2007,10.499,-64.666,2,350,369.871,0,0,0,0,nd,0,nd,0,nd,0,6.79192,0,0.00746108,0,0.00562276,0,2.96357,0,51.7324,0,7.62283,0,0.00243451,0,2434.51,0,2319.8,0,964.9,0,7.62985,0,2317.04,0,947.724,0,36.343,0,36.3421,0,17.5401,0,26.4139,0,nd,0,nd,0,17.4375,0,3.5573,0,5.71888,0,17.0172,0,3.47155,0,5.65859,0,0.15107,0,nd,0,54.5166,0,nd,0,nd,0,nd,0,1.6718,5.9587,0.4966,nd,2007-05-08T07:19:00,2007-05-08T08:47:00,nd,nd,2007-05-08T11:19:00,2007-05-08T12:47:00,nd,nd
133,93HG_133,CAR-133,1,8,5,2007,10.499,-64.666,2,400,422.153,0,0,0,0,nd,0,nd,0,nd,0,8.71071,0,0.0037869,0,0.00539939,0,3.0199,0,55.9715,0,7.61867,0,0.00244603,0,2446.03,0,2332.5,0,977.2,0,7.62683,0,2329.39,0,957.35,0,36.3223,0,36.3225,0,17.4728,0,26.4154,0,nd,0,nd,0,18.5961,0,3.64922,0,5.94525,0,18.1479,0,3.56125,0,4.81716,0,0.163421,0,nd,0,nd,0,nd,0,nd,0,nd,0,1.5897,5.6660,0.4722,nd,2007-05-08T07:19:00,2007-05-08T08:47:00,nd,nd,2007-05-08T11:19:00,2007-05-08T12:47:00,nd,nd
133,93HG_133,CAR-133,1,8,5,2007,10.499,-64.666,2,500,526.853,nd,0,nd,0,nd,0,nd,0,nd,0,13.5185,0,0.00295787,0,0,0,3.24362,0,66.1576,0,7.60991,0,0.0024666,0,2466.6,0,2355.9,0,1003.3,0,7.61806,0,2352.65,0,982.347,0,36.2917,0,36.2944,0,17.3289,0,26.4288,0,nd,0,nd,0,17.3409,0,3.92498,0,5.15445,0,16.9229,0,3.83037,0,5.14223,0,0.188985,0,nd,0,nd,0,nd,0,nd,0,nd,0,1.6366,7.8699,0.6558,nd,2007-05-08T07:19:00,2007-05-08T08:47:00,nd,nd,2007-05-08T11:19:00,2007-05-08T12:47:00,nd,nd
133,93HG_133,CAR-133,1,8,5,2007,10.499,-64.666,2,750,789.107,nd,0,nd,0,nd,0,nd,0,nd,0,21.1043,0,0.0026893,0,0,0,3.62756,0,82.3031,0,7.59196,0,0.00249352,0,2493.52,0,2388.8,0,1058.2,0,7.6007,0,2385.31,0,1034.34,0,36.2547,0,36.2567,0,17.2081,0,26.4291,0,nd,0,nd,0,23.2629,0,3.74114,0,7.25448,0,22.7021,0,3.65096,0,6.57604,0,0.161474,0,nd,0,nd,0,nd,0,nd,0,nd,0,1.6249,7.8135,0.6511,nd,2007-05-08T07:19:00,2007-05-08T08:47:00,nd,nd,2007-05-08T11:19:00,2007-05-08T12:47:00,nd,nd
133,93HG_133,CAR-133,1,8,5,2007,10.499,-64.666,2,1310,1343.1,nd,0,nd,0,nd,0,nd,0,nd,0,27.5248,0,0,0,0,0,3.93003,0,94.1922,0,7.56893,0,0.00251671,0,2516.71,0,2420.1,0,1135.6,0,7.57695,0,2416.97,0,1112.26,0,36.24,0,36.2427,0,17.2411,0,26.4105,0,nd,0,nd,0,21.2674,0,4.20074,0,5.90659,0,20.7548,0,4.09948,0,5.24055,0,0.17545,0,nd,0,60.5416,0,nd,0,nd,0,nd,0,1.7833,8.5751,0.7146,nd,2007-05-08T07:19:00,2007-05-08T08:47:00,nd,nd,2007-05-08T11:19:00,2007-05-08T12:47:00,nd,nd
134,93HG_134,CAR-134,1,5,6,2007,10.496,-64.672,1,1,2.209,4.55557,0,198.741,0,nd,0,nd,0,nd,0,0.0768788,0,0.0133182,0,0,0,0.0476985,0,0.598703,0,8.07823,0,0.00240825,0,2408.25,0,2064,0,418.7,0,8.09612,0,2052.15,0,397.482,0,36.744,0,36.745,0,27.946,0,23.7253,0,nd,0,nd,0,35.8148,0,5.57953,0,7.48878,0,34.9515,0,5.44504,0,7.78739,0,0.318152,0,75.7416,0,84.75,0,1.02581,0,0.106112,0,0.0787475,0,nd,nd,nd,4,2007-06-05T13:07:00,2007-06-05T13:44:00,2007-06-05T04:30:00,2007-06-05T04:54:00,2007-06-05T17:07:00,2007-06-05T17:44:00,2007-06-05T08:30:00,2007-06-05T08:54:00
134,93HG_134,CAR-134,1,5,6,2007,10.496,-64.672,1,7,6.946,4.55578,0,198.741,0,nd,0,nd,0,nd,0,0,0,0.0069689,0,0,0,0.0269535,0,0.425476,0,8.0758,0,0.00241069,0,2410.69,0,2067.6,0,419.2,0,8.0941,0,2055.72,0,398.005,0,36.7483,0,36.7419,0,27.8026,0,23.7701,0,nd,0,nd,0,29.1526,0,5.39569,0,6.30343,0,28.4499,0,5.26563,0,7.25416,0,0.0944523,0,nd,0,nd,0,1.46216,0,0.104487,0,0.0816725,0,2.1284,6.9444,0.5787,4,2007-06-05T13:07:00,2007-06-05T13:44:00,2007-06-05T04:30:00,2007-06-05T04:54:00,2007-06-05T17:07:00,2007-06-05T17:44:00,2007-06-05T08:30:00,2007-06-05T08:54:00
134,93HG_134,CAR-134,1,5,6,2007,10.496,-64.672,1,15,15.513,4.59275,0,200.342,0,nd,0,nd,0,nd,0,0.0897358,0,0.000635198,0,0,0,0.0374328,0,0.309152,0,8.07638,0,0.00242154,0,2421.54,0,2077.3,0,418,0,8.09602,0,2064.18,0,394.599,0,36.7493,0,36.7379,0,27.6053,0,23.8315,0,nd,0,nd,0,33.8047,0,5.35671,0,7.36251,0,32.9898,0,5.22758,0,10.5103,1,0.342026,0,nd,0,nd,0,1.45705,0,0.173388,0,0.0847925,0,nd,nd,nd,4,2007-06-05T13:07:00,2007-06-05T13:44:00,2007-06-05T04:30:00,2007-06-05T04:54:00,2007-06-05T17:07:00,2007-06-05T17:44:00,2007-06-05T08:30:00,2007-06-05T08:54:00
134,93HG_134,CAR-134,1,5,6,2007,10.496,-64.672,1,25,24.5,4.51919,0,197.054,0,nd,0,nd,0,nd,0,0.0817497,0,0,0,0,0,0.0251516,0,0.460448,0,8.08455,0,0.0024186,0,2418.6,0,2069,0,386,0,8.10382,0,2056.54,0,365.539,0,36.7107,0,36.7146,0,26.2699,0,24.2426,0,nd,0,nd,0,37.3078,0,5.30402,0,8.20618,0,36.4085,0,5.17617,0,6.44097,0,0.150883,0,nd,0,nd,0,1.1251,0,0.155025,0,0.153335,0,2.7788,9.0662,0.7555,4,2007-06-05T13:07:00,2007-06-05T13:44:00,2007-06-05T04:30:00,2007-06-05T04:54:00,2007-06-05T17:07:00,2007-06-05T17:44:00,2007-06-05T08:30:00,2007-06-05T08:54:00
134,93HG_134,CAR-134,1,5,6,2007,10.496,-64.672,1,35,34.948,4.45544,0,194.187,0,nd,0,nd,0,nd,0,0.152374,0,0.0310611,0,0,0,0.0327688,0,0.259496,0,8.05658,0,0.00242223,0,2422.23,0,2089.6,0,398.7,0,8.07351,0,2078.91,0,380.237,0,36.8443,0,36.8268,0,25.0487,0,24.7077,0,nd,0,nd,0,46.3036,0,8.3251,0,6.48892,0,45.1875,0,8.12442,0,6.67867,0,0.060086,1,71.3833,0,71.5416,0,1.9022,0,0.248625,0,0.323375,0,3.1572,10.3008,0.8584,4,2007-06-05T13:07:00,2007-06-05T13:44:00,2007-06-05T04:30:00,2007-06-05T04:54:00,2007-06-05T17:07:00,2007-06-05T17:44:00,2007-06-05T08:30:00,2007-06-05T08:54:00
134,93HG_134,CAR-134,1,5,6,2007,10.496,-64.672,1,55,55.207,3.95245,0,172.222,0,nd,0,nd,0,nd,0,0.529767,0,0.740362,0,0.407009,0,0.159195,0,1.48437,0,8.01329,0,0.00242549,0,2425.49,0,2119.6,0,439.4,0,8.02897,0,2109.72,0,420.009,0,36.8497,0,36.867,0,24.3317,0,24.9561,0,nd,0,nd,0,29.4335,0,6.06671,0,5.66024,0,28.724,0,5.92047,0,6.35547,0,0.157796,0,nd,0,nd,0,0.261901,0,0.26975,0,0.32045,0,3.0508,9.9536,0.8295,4,2007-06-05T13:07:00,2007-06-05T13:44:00,2007-06-05T04:30:00,2007-06-05T04:54:00,2007-06-05T17:07:00,2007-06-05T17:44:00,2007-06-05T08:30:00,2007-06-05T08:54:00
134,93HG_134,CAR-134,1,5,6,2007,10.496,-64.672,1,75,75.18,3.34166,0,145.562,0,nd,0,nd,0,nd,0,0.117906,0,0.660783,0,2.50796,0,0.227151,0,2.31478,0,7.95506,0,0.00241734,0,2417.34,0,2146.4,0,492.5,0,7.97093,0,2137.2,0,471.148,0,36.8497,0,36.855,0,23.2118,0,25.2795,0,nd,0,nd,0,24.325,0,4.56841,0,6.21203,0,23.7386,0,4.45829,0,6.64284,0,0.120282,0,93.4166,1,66.85,0,0,0,0.192237,0,0.131983,0,3.1335,10.2236,0.8520,4,2007-06-05T13:07:00,2007-06-05T13:44:00,2007-06-05T04:30:00,2007-06-05T04:54:00,2007-06-05T17:07:00,2007-06-05T17:44:00,2007-06-05T08:30:00,2007-06-05T08:54:00
134,93HG_134,CAR-134,1,5,6,2007,10.496,-64.672,1,100,101.487,2.97842,0,129.713,0,nd,0,nd,0,nd,0,0.207984,0,0.0648325,0,6.41758,0,0.39157,0,4.54286,0,7.92642,0,0.00242059,0,2420.59,0,2165.6,0,518,0,7.94025,0,2157.66,0,498,0,36.834,0,36.8333,0,22.4332,0,25.4884,0,nd,0,nd,0,20.141,0,3.5573,0,6.60553,0,19.6555,0,3.47155,0,7.05005,0,0.0910777,0,nd,0,nd,0,0,0,0.0944125,0,0.233967,0,2.0930,6.8286,0.5690,4,2007-06-05T13:07:00,2007-06-05T13:44:00,2007-06-05T04:30:00,2007-06-05T04:54:00,2007-06-05T17:07:00,2007-06-05T17:44:00,2007-06-05T08:30:00,2007-06-05T08:54:00
134,93HG_134,CAR-134,1,5,6,2007,10.496,-64.672,1,130,133.169,2.20386,0,95.94,0,nd,0,nd,0,nd,0,0.299826,0,0.0566492,0,9.75767,0,0.758037,0,7.76996,0,7.84501,0,0.00240282,0,2402.82,0,2192.2,0,592.6,0,7.85922,0,2185,0,570.227,0,36.6843,0,36.6701,0,20.4457,0,25.9169,0,nd,0,nd,0,24.0031,0,4.10882,0,6.8155,0,23.4245,0,4.00977,0,7.47946,0,0.102249,0,59.075,0,59.975,0,nd,0,nd,0,nd,0,2.6606,9.1568,0.7631,nd,2007-06-05T13:07:00,2007-06-05T13:44:00,nd,nd,2007-06-05T17:07:00,2007-06-05T17:44:00,nd,nd
134,93HG_134,CAR-134,1,5,6,2007,10.496,-64.672,1,160,162.634,1.59584,0,69.445,0,nd,0,nd,0,nd,0,0.123419,0,0.00725665,0,0,1,0.234893,1,17.9205,0,7.72215,0,0.00239785,0,2397.85,0,2246.1,0,756.6,0,7.73458,0,2240.62,0,731.777,0,36.4757,0,36.4603,0,18.3477,0,26.304,0,nd,0,nd,0,13.9938,0,2.45426,0,6.65213,0,13.6565,0,2.3951,0,17.3801,1,1.2035,1,nd,0,nd,0,nd,0,nd,0,nd,0,2.3768,8.1801,0.6817,nd,2007-06-05T13:07:00,2007-06-05T13:44:00,nd,nd,2007-06-05T17:07:00,2007-06-05T17:44:00,nd,nd
134,93HG_134,CAR-134,1,5,6,2007,10.496,-64.672,2,200,201.456,0.216424,0,9.41756,0,nd,0,nd,0,nd,0,0.692955,0,0.0322739,0,8.95849,0,1.75184,0,26.7703,0,7.64541,0,0.00238757,0,2387.57,0,2266.7,0,912,0,7.657,0,2261.87,0,883.712,0,36.425,0,36.4299,0,18.0658,0,26.3514,0,nd,0,nd,0,20.2375,0,4.29266,0,5.5002,0,19.7497,0,4.18918,0,5.93914,0,0.165206,0,66.4833,0,55.6416,0,nd,0,nd,0,nd,0,2.2788,7.8429,0.6536,nd,2007-06-05T06:58:00,2007-06-05T08:29:00,nd,nd,2007-06-05T10:58:00,2007-06-05T12:29:00,nd,nd
134,93HG_134,CAR-134,1,5,6,2007,10.496,-64.672,2,240,241.875,0.0322699,0,1.40417,0,nd,0,nd,0,nd,0,0.254893,0,0.166816,0,0.0825578,0,0.25091,0,35.6181,0,7.635,0,0.00241178,0,2411.78,0,2294.9,0,934.9,0,7.64701,0,2290.84,0,910.666,0,36.4,0,36.4031,0,17.8829,0,26.3763,0,nd,0,nd,0,24.7755,0,5.02801,0,5.74875,0,24.1783,0,4.90682,0,6.22429,0,0.232145,0,53.9833,0,57.975,0,nd,0,nd,0,nd,0,1.1293,3.8866,0.3239,nd,2007-06-05T06:58:00,2007-06-05T08:29:00,nd,nd,2007-06-05T10:58:00,2007-06-05T12:29:00,nd,nd
134,93HG_134,CAR-134,1,5,6,2007,10.496,-64.672,2,250,251.904,0.0450159,0,1.95877,0,nd,0,nd,0,nd,0,1.92141,0,0.00493136,0,0,0,2.15805,0,39.0377,0,7.63042,0,0.0024052,0,2405.2,0,2289.3,0,946.2,0,7.64189,0,2284.58,0,917.141,0,36.3903,0,36.3924,0,17.8153,0,26.3849,0,nd,0,nd,0,23.6813,0,5.48761,0,5.03464,0,23.1104,0,5.35534,0,5.73823,0,0.359254,1,nd,0,nd,0,nd,0,nd,0,nd,0,1.3184,4.6992,0.3916,nd,2007-06-05T06:58:00,2007-06-05T08:29:00,nd,nd,2007-06-05T10:58:00,2007-06-05T12:29:00,nd,nd
134,93HG_134,CAR-134,1,5,6,2007,10.496,-64.672,2,300,302.454,0,0,0,0,nd,0,nd,0,nd,0,4.98086,0,0.0145631,0,0,0,2.80109,0,46.6999,0,7.62539,0,0.00240727,0,2407.27,0,2292.7,0,952.7,0,7.6369,0,2287.93,0,923.435,0,36.3643,0,36.3631,0,17.6409,0,26.4053,0,nd,0,nd,0,19.787,0,3.64922,0,6.32596,0,19.31,0,3.56125,0,4.60149,0,0.126352,0,nd,0,nd,0,nd,0,nd,0,nd,0,3.7484,13.3601,1.1133,nd,2007-06-05T06:58:00,2007-06-05T08:29:00,nd,nd,2007-06-05T10:58:00,2007-06-05T12:29:00,nd,nd
134,93HG_134,CAR-134,1,5,6,2007,10.496,-64.672,2,350,352.836,0,0,0,0,nd,0,nd,0,nd,0,6.52699,0,0.0236646,0,0,0,2.90989,0,50.0434,0,7.61949,0,0.00242742,0,2427.42,0,2314.5,0,972.6,0,7.63079,0,2309.84,0,943.02,0,36.3363,0,36.3459,0,17.551,0,26.4142,0,nd,0,nd,0,18.1777,0,3.5573,0,5.96165,0,17.7396,0,3.47155,0,5.55133,0,0.23382,0,nd,0,59.1,0,nd,0,nd,0,nd,0,1.4781,5.2682,0.4390,nd,2007-06-05T06:58:00,2007-06-05T08:29:00,nd,nd,2007-06-05T10:58:00,2007-06-05T12:29:00,nd,nd
134,93HG_134,CAR-134,1,5,6,2007,10.496,-64.672,2,400,403.051,0,0,0,0,nd,0,nd,0,nd,0,8.064,0,0,0,0,0,2.88496,0,55.36,0,7.61572,0,0.00243336,0,2433.36,0,2321.5,0,979.5,0,7.62722,0,2317.05,0,951.099,0,36.3217,0,36.3281,0,17.4662,0,26.4213,0,nd,0,nd,0,21.1387,0,3.92498,0,6.2833,0,20.6292,0,3.83037,0,6.87608,0,0.257763,1,nd,0,nd,0,nd,0,nd,0,nd,0,1.3539,4.8256,0.4021,nd,2007-06-05T06:58:00,2007-06-05T08:29:00,nd,nd,2007-06-05T10:58:00,2007-06-05T12:29:00,nd,nd
134,93HG_134,CAR-134,1,5,6,2007,10.496,-64.672,2,500,504.222,nd,0,nd,0,nd,0,nd,0,nd,0,13.2891,0,0.00425662,0,0,0,3.27048,0,64.2942,0,7.60843,0,0.00245681,0,2456.81,0,2347.1,0,1005.2,0,7.61843,0,2342.94,0,978.125,0,36.296,0,36.3011,0,17.3475,0,26.4295,0,nd,0,nd,0,21.6858,0,4.20074,0,6.02279,0,21.1631,0,4.09948,0,17.5389,1,0.362399,1,nd,0,nd,0,nd,0,nd,0,nd,0,0.9755,4.6909,0.3909,nd,2007-06-05T06:58:00,2007-06-05T08:29:00,nd,nd,2007-06-05T10:58:00,2007-06-05T12:29:00,nd,nd
134,93HG_134,CAR-134,1,5,6,2007,10.496,-64.672,2,750,756.544,nd,0,nd,0,nd,0,nd,0,nd,0,20.9236,0,0.00444042,0,0,0,3.58788,0,80.1968,0,7.59111,0,0.00248845,0,2488.45,0,2384.3,0,1059,0,7.60106,0,2380.28,0,1031.49,0,36.2687,0,36.2628,0,17.2143,0,26.4323,0,nd,0,nd,0,13.4466,0,2.45426,0,6.39205,0,13.1225,0,2.3951,0,5.08105,0,0.155998,0,nd,0,nd,0,nd,0,nd,0,nd,0,1.3066,6.2831,0.5236,nd,2007-06-05T06:58:00,2007-06-05T08:29:00,nd,nd,2007-06-05T10:58:00,2007-06-05T12:29:00,nd,nd
134,93HG_134,CAR-134,1,5,6,2007,10.496,-64.672,2,1310,1322.94,nd,0,nd,0,nd,0,nd,0,nd,0,27.4354,0,0.0032261,0,0.0859894,0,3.89005,0,91.108,0,7.57368,0,0.00251707,0,2517.07,0,2418.6,0,1121,0,7.58434,0,2414.47,0,1091.14,0,36.2462,0,36.2445,0,17.2399,0,26.4121,0,nd,0,nd,0,18.3387,0,3.0977,0,6.90678,0,17.8966,0,3.02303,0,4.83635,0,0.125866,0,nd,0,61.0583,0,nd,0,nd,0,nd,0,1.4426,6.9370,0.5781,nd,2007-06-05T06:58:00,2007-06-05T08:29:00,nd,nd,2007-06-05T10:58:00,2007-06-05T12:29:00,nd,nd
135,93HG_135,CAR-135,1,3,7,2007,10.5,-64.667,1,1,2.427,4.75727,0,207.424,0,nd,0,nd,0,nd,0,0,0,0.0029872,0,0,0,0.0386777,0,0,0,8.0602,0,0.00241984,0,2419.84,0,2085.1,0,417.7,0,8.07823,0,2073.26,0,396.503,0,36.88,0,36.8798,0,26.4807,0,24.3005,0,nd,0,nd,0,159.879,0,9.25477,0,20.1545,0,156.025,0,9.03169,0,6.7163,0,0.144523,0,73.6166,0,82.1666,0,3.73899,0,0.244237,0,0.178783,0,nd,nd,nd,4,2007-07-03T13:58:00,2007-07-03T14:20:00,2007-07-03T04:30:00,2007-07-03T05:20:00,2007-07-03T17:58:00,2007-07-03T18:20:00,2007-07-03T08:30:00,2007-07-03T09:20:00
135,93HG_135,CAR-135,1,3,7,2007,10.5,-64.667,1,7,7.148,4.6881,0,204.342,0,nd,0,nd,0,nd,0,0.0637568,0,0.00663081,0,0.00336919,0,0.0262132,0,0,0,8.06721,0,0.00240428,0,2404.28,0,2066.6,0,389.8,0,8.084,0,2055.59,0,371.203,0,36.8665,0,36.8733,0,25.4081,0,24.632,0,nd,0,nd,0,167.019,0,20.5846,0,9.46609,0,162.993,0,20.0884,0,11.8367,1,0.191504,0,nd,0,nd,0,3.76621,0,0.23465,0,0.21151,0,7.2889,23.7812,1.9818,4,2007-07-03T13:58:00,2007-07-03T14:20:00,2007-07-03T04:30:00,2007-07-03T05:20:00,2007-07-03T17:58:00,2007-07-03T18:20:00,2007-07-03T08:30:00,2007-07-03T09:20:00
135,93HG_135,CAR-135,1,3,7,2007,10.5,-64.667,1,15,15.463,3.63027,0,158.154,0,nd,0,nd,0,nd,0,0.261944,0,0.0262868,0,0.00371316,0,0.0633106,0,0,0,7.98352,0,0.00241492,0,2414.92,0,2127.4,0,462.8,0,7.99894,0,2118.55,0,443.831,0,36.8605,0,36.874,0,23.7053,0,25.1486,0,nd,0,nd,0,247.348,0,36.3791,0,7.9324,0,241.386,0,35.5022,0,9.49406,0,0.183476,0,nd,0,nd,0,2.94419,0,0.277388,0,0.256393,0,nd,nd,nd,4,2007-07-03T13:58:00,2007-07-03T14:20:00,2007-07-03T04:30:00,2007-07-03T05:20:00,2007-07-03T17:58:00,2007-07-03T18:20:00,2007-07-03T08:30:00,2007-07-03T09:20:00
135,93HG_135,CAR-135,1,3,7,2007,10.5,-64.667,1,25,25.558,2.93713,0,127.944,0,nd,0,nd,0,nd,0,0.415346,0,0.700966,0,14.1645,1,0.237411,0,1.33645,0,7.93499,0,0.00242012,0,2420.12,0,2160.2,0,523.6,0,7.95077,0,2151.27,0,501.246,0,36.877,0,36.8719,0,23.3335,0,25.2567,0,nd,0,nd,0,128.149,0,18.4071,0,8.12226,0,125.06,0,17.9635,0,5.01901,0,0.155833,0,nd,0,nd,0,2.79283,0,1.21713,0,0.953875,0,1.9219,6.2705,0.5225,4,2007-07-03T13:58:00,2007-07-03T14:20:00,2007-07-03T04:30:00,2007-07-03T05:20:00,2007-07-03T17:58:00,2007-07-03T18:20:00,2007-07-03T08:30:00,2007-07-03T09:20:00
135,93HG_135,CAR-135,1,3,7,2007,10.5,-64.667,1,35,35.519,2.97642,0,129.646,0,nd,0,nd,0,nd,0,0.20655,0,0.435367,0,20.208,1,0.343047,0,2.35204,0,7.94283,0,0.00241236,0,2412.36,0,2148.4,0,504.9,0,7.95673,0,2140.64,0,486.041,0,36.858,0,36.8637,0,23.0594,0,25.3306,0,nd,0,nd,0,86.9146,0,10.8293,0,9.36351,0,84.8196,0,10.5683,0,5.92557,0,0.147632,0,89.9166,1,67.6083,0,0.367109,0,0.323375,0,0.529425,0,1.1374,3.7110,0.3092,4,2007-07-03T13:58:00,2007-07-03T14:20:00,2007-07-03T04:30:00,2007-07-03T05:20:00,2007-07-03T17:58:00,2007-07-03T18:20:00,2007-07-03T08:30:00,2007-07-03T09:20:00
