Cruise_ID1,Cruise_ID2,Cruise_number,leg,cast,Date,Analyzed_by,lon_n,lat_n,lon,lat,year,month,day,depth_bottom,Date_time_local,time_start_local,time_end_local,time_start_UTC,time_end_UTC,Date_time_UTC,sample_number,depth,Tot_Chl_a,Tot_Chl_b,Tot_Chl_c,alpha_beta_Car,alpha_Car,beta_Car,But_fuco,Hex_fuco,Allo,Diadino,Diato,Fuco,Perid,Zea,MV_Chl_a,DV_Chl_a,Chlide_a,Chl_a_allom,Chl_a_prime,MV_Chl_b,DV_Chl_b,Chl_c1,Chl_c2,Chl_c1c2,Chl_c3,Lut,Neo,Viola,Phytin_a,Phide_a,Pras,Anth,Gyro,TChl,PPC,PSC,PSP,Tcar,Tacc,Tpg,DP,Tacc_TChla,PSC_Tcar,PPC_Tcar,TChl_Tcar,PPC_Tpg,PSP_Tpg,TChla_Tpg,mPF,nPF,pPF,Fluor_Chl_a,Fluor_Phaeo,Comments
93HG_168,CAR-168,168,1,4,20100407,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4006,10.2975,2010,4,7,1380,2010-04-07T04:40:00,04:40,05:04,09:09,09:33,2010-04-07T09:10:00,C168_1_4_1,1,0.223,0.018,0.027,0.018,nd,nd,0.008,0.027,-9999.0,0.005,-9999.0,0.018,0.008,0.063,0.177,0.044,0.002,nd,nd,0.012,0.006,nd,nd,0.015,0.012,-9999.0,-9999.0,0.002,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.268,0.086,0.061,0.329,0.147,0.192,0.415,0.142,0.86,0.41,0.59,1.82,0.21,0.79,0.54,0.18,0.25,0.57,0.17,0.13,None
93HG_168,CAR-168,168,1,4,20100407,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4006,10.2975,2010,4,7,1380,2010-04-07T04:40:00,04:40,05:04,09:09,09:33,2010-04-07T09:10:00,C168_1_4_1,1,0.218,0.017,0.023,0.017,nd,nd,0.005,0.022,-9999.0,0.004,-9999.0,0.015,0.006,0.06,0.172,0.045,0.002,nd,nd,0.011,0.006,nd,nd,0.013,0.01,-9999.0,-9999.0,0.001,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.258,0.081,0.048,0.306,0.129,0.169,0.387,0.125,0.78,0.37,0.63,2.0,0.21,0.79,0.56,0.17,0.22,0.62,0.17,0.13,None
93HG_168,CAR-168,168,1,4,20100407,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4006,10.2975,2010,4,7,1380,2010-04-07T04:40:00,04:40,05:04,09:09,09:33,2010-04-07T09:10:00,C168_1_4_3,7,0.239,0.02,0.031,0.02,nd,nd,0.007,0.029,-9999.0,0.007,-9999.0,0.018,0.013,0.065,0.192,0.045,0.002,nd,nd,0.013,0.007,nd,nd,0.018,0.013,-9999.0,-9999.0,0.002,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.29,0.092,0.067,0.357,0.159,0.21,0.449,0.152,0.88,0.42,0.58,1.82,0.2,0.8,0.53,0.2,0.24,0.56,0.18,0.12,None
93HG_168,CAR-168,168,1,4,20100407,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4006,10.2975,2010,4,7,1380,2010-04-07T04:40:00,04:40,05:04,09:09,09:33,2010-04-07T09:10:00,C168_1_4_5,15,0.25,0.022,0.033,0.02,nd,nd,0.009,0.036,-9999.0,0.007,-9999.0,0.021,0.009,0.062,0.204,0.042,0.003,nd,nd,0.015,0.007,nd,nd,0.019,0.014,-9999.0,-9999.0,0.002,-9999.0,0.004,-9999.0,nd,-9999.0,0.305,0.089,0.075,0.38,0.164,0.219,0.469,0.159,0.88,0.46,0.54,1.86,0.19,0.81,0.53,0.19,0.28,0.53,0.21,0.12,None
93HG_168,CAR-168,168,1,4,20100407,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4006,10.2975,2010,4,7,1380,2010-04-07T04:40:00,04:40,05:04,09:09,09:33,2010-04-07T09:10:00,C168_1_4_7,25,0.346,0.042,0.074,0.02,nd,nd,0.016,0.067,0.003,0.009,-9999.0,0.044,0.012,0.034,0.31,0.035,-9999.0,nd,nd,0.03,0.012,nd,nd,0.036,0.038,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.462,0.066,0.139,0.601,0.205,0.321,0.667,0.218,0.93,0.68,0.32,2.25,0.1,0.9,0.52,0.26,0.39,0.35,0.32,0.25,None
93HG_168,CAR-168,168,1,4,20100407,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4006,10.2975,2010,4,7,1380,2010-04-07T04:40:00,04:40,05:04,09:09,09:33,2010-04-07T09:10:00,C168_1_4_9,35,0.482,0.064,0.1,0.026,nd,nd,0.027,0.116,0.002,0.011,-9999.0,0.042,0.016,0.033,0.43,0.047,0.006,nd,nd,0.043,0.021,nd,nd,0.048,0.052,-9999.0,0.002,0.001,0.007,0.005,-9999.0,nd,-9999.0,0.646,0.072,0.201,0.847,0.273,0.437,0.919,0.3,0.91,0.74,0.26,2.37,0.08,0.92,0.52,0.19,0.48,0.32,0.36,0.29,None
93HG_168,CAR-168,168,1,4,20100407,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4006,10.2975,2010,4,7,1380,2010-04-07T04:40:00,04:40,05:04,09:09,09:33,2010-04-07T09:10:00,C168_1_4_8,44,0.546,0.135,0.155,0.017,nd,nd,0.043,0.136,0.004,0.013,-9999.0,0.095,0.009,0.008,0.507,0.023,0.016,nd,nd,0.107,0.028,nd,nd,0.057,0.098,-9999.0,0.008,0.002,0.009,0.034,0.021,nd,-9999.0,0.836,0.042,0.283,1.119,0.325,0.615,1.161,0.43,1.13,0.87,0.13,2.57,0.04,0.96,0.47,0.24,0.43,0.33,0.392,0.511,None
93HG_168,CAR-168,168,1,4,20100407,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4006,10.2975,2010,4,7,1380,2010-04-07T04:40:00,04:40,05:04,09:09,09:33,2010-04-07T09:10:00,C168_1_4_10,55,0.295,0.097,0.055,0.017,nd,nd,0.017,0.045,0.002,0.006,-9999.0,0.044,-9999.0,0.005,0.24,0.04,0.014,nd,nd,0.027,0.07,nd,nd,0.027,0.028,-9999.0,-9999.0,-9999.0,0.007,0.027,-9999.0,nd,-9999.0,0.447,0.03,0.106,0.553,0.136,0.288,0.583,0.21,0.98,0.78,0.22,3.29,0.05,0.95,0.51,0.21,0.3,0.49,0.25,0.5,None
93HG_168,CAR-168,168,1,4,20100407,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4006,10.2975,2010,4,7,1380,2010-04-07T04:40:00,04:40,05:04,09:09,09:33,2010-04-07T09:10:00,C168_1_4_11,75,0.193,0.081,0.047,0.014,nd,nd,0.018,0.032,-9999.0,0.004,-9999.0,0.041,-9999.0,0.005,0.155,0.028,0.01,nd,nd,0.02,0.061,nd,nd,0.019,0.028,-9999.0,-9999.0,-9999.0,0.008,0.018,-9999.0,nd,-9999.0,0.321,0.023,0.091,0.412,0.114,0.242,0.435,0.177,1.25,0.8,0.2,2.82,0.05,0.95,0.44,0.23,0.28,0.49,0.14,0.33,None
93HG_168,CAR-168,168,1,4,20100407,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4006,10.2975,2010,4,7,1380,2010-04-07T04:40:00,04:40,05:04,09:09,09:33,2010-04-07T09:10:00,C168_1_4_12,100,0.056,0.03,0.014,0.005,nd,nd,0.007,0.011,-9999.0,0.001,-9999.0,0.012,-9999.0,0.002,0.048,0.009,-9999.0,nd,nd,0.008,0.022,nd,nd,0.006,0.008,-9999.0,-9999.0,-9999.0,-9999.0,0.004,-9999.0,nd,-9999.0,0.1,0.008,0.03,0.13,0.038,0.082,0.138,0.062,1.46,0.79,0.21,2.63,0.06,0.94,0.41,0.19,0.29,0.52,0.04,0.14,None
93HG_169,CAR-169,169,2,4,20100511,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4051,10.3003,2010,5,11,1380,2010-05-11T04:21:00,04:21,04:45,08:50,09:14,2010-05-11T08:51:00,C169_2_4_1,1,0.21,0.016,0.052,0.008,nd,nd,0.004,0.024,0.002,0.019,0.002,0.062,0.009,0.011,0.197,0.005,0.008,nd,nd,0.016,-9999.0,nd,nd,0.032,0.02,-9999.0,0.002,0.004,0.004,0.032,-9999.0,nd,-9999.0,0.278,0.042,0.099,0.377,0.141,0.209,0.419,0.128,1.0,0.7,0.3,1.97,0.1,0.9,0.5,0.55,0.23,0.21,0.19,0.16,None
93HG_169,CAR-169,169,2,4,20100511,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4051,10.3003,2010,5,11,1380,2010-05-11T04:21:00,04:21,04:45,08:50,09:14,2010-05-11T08:51:00,C169_2_4_1,1,0.206,0.016,0.05,0.008,nd,nd,0.004,0.023,0.002,0.019,0.001,0.062,0.009,0.011,0.192,0.006,0.008,nd,nd,0.016,-9999.0,nd,nd,0.031,0.019,-9999.0,0.002,0.004,0.003,0.033,-9999.0,nd,-9999.0,0.272,0.041,0.098,0.37,0.139,0.205,0.411,0.127,1.0,0.71,0.29,1.96,0.1,0.9,0.5,0.56,0.23,0.21,0.19,0.16,None
93HG_169,CAR-169,169,2,4,20100511,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4051,10.3003,2010,5,11,1380,2010-05-11T04:21:00,04:21,04:45,08:50,09:14,2010-05-11T08:51:00,C169_2_4_1,1,0.213,0.015,0.05,0.008,nd,nd,0.004,0.019,0.001,0.015,0.001,0.059,0.007,0.01,0.198,0.006,0.009,nd,nd,0.015,-9999.0,nd,nd,0.03,0.02,-9999.0,0.001,0.003,0.003,0.025,-9999.0,nd,-9999.0,0.278,0.035,0.089,0.367,0.124,0.189,0.402,0.115,0.89,0.72,0.28,2.24,0.09,0.91,0.53,0.57,0.21,0.22,0.19,0.16,None
93HG_169,CAR-169,169,2,4,20100511,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4051,10.3003,2010,5,11,1380,2010-05-11T04:21:00,04:21,04:45,08:50,09:14,2010-05-11T08:51:00,C169_2_4_3,7,0.207,0.016,0.051,0.008,nd,nd,-9999.0,0.022,0.002,0.017,-9999.0,0.059,0.009,0.011,0.194,0.005,0.008,nd,nd,0.016,-9999.0,nd,nd,0.032,0.019,-9999.0,0.002,0.004,-9999.0,0.032,-9999.0,nd,-9999.0,0.274,0.038,0.09,0.364,0.128,0.195,0.402,0.119,0.94,0.7,0.3,2.14,0.09,0.91,0.51,0.57,0.2,0.23,0.23,0.2,None
93HG_169,CAR-169,169,2,4,20100511,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4051,10.3003,2010,5,11,1380,2010-05-11T04:21:00,04:21,04:45,08:50,09:14,2010-05-11T08:51:00,C169_2_4_5,15,0.229,0.018,0.047,0.01,nd,nd,0.004,0.021,0.001,0.013,0.001,0.054,0.008,0.018,0.198,0.024,0.006,nd,nd,0.013,0.005,nd,nd,0.027,0.02,-9999.0,-9999.0,0.002,-9999.0,0.013,-9999.0,nd,-9999.0,0.294,0.043,0.087,0.381,0.13,0.195,0.424,0.124,0.85,0.67,0.33,2.26,0.1,0.9,0.54,0.5,0.21,0.29,0.18,0.16,None
93HG_169,CAR-169,169,2,4,20100511,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4051,10.3003,2010,5,11,1380,2010-05-11T04:21:00,04:21,04:45,08:50,09:14,2010-05-11T08:51:00,C169_2_4_7,25,0.227,0.042,0.044,0.015,nd,nd,0.006,0.036,0.001,0.006,-9999.0,0.028,0.007,0.03,0.172,0.05,0.005,nd,nd,0.024,0.018,nd,nd,0.022,0.022,-9999.0,-9999.0,0.001,0.006,0.004,0.002,nd,-9999.0,0.313,0.052,0.077,0.39,0.129,0.215,0.442,0.15,0.95,0.6,0.4,2.43,0.12,0.88,0.51,0.23,0.29,0.48,0.19,0.18,None
93HG_169,CAR-169,169,2,4,20100511,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4051,10.3003,2010,5,11,1380,2010-05-11T04:21:00,04:21,04:45,08:50,09:14,2010-05-11T08:51:00,C169_2_4_8,30,1.127,0.14,0.359,0.039,nd,nd,0.049,0.127,0.007,0.027,0.001,0.346,0.014,0.023,1.056,0.051,0.02,nd,nd,0.095,0.045,nd,nd,0.15,0.209,-9999.0,0.007,0.005,0.025,0.124,0.015,nd,-9999.0,1.626,0.097,0.536,2.162,0.633,1.132,2.259,0.706,1.0,0.85,0.15,2.57,0.04,0.96,0.5,0.51,0.26,0.23,0.852,0.914,None
93HG_169,CAR-169,169,2,4,20100511,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4051,10.3003,2010,5,11,1380,2010-05-11T04:21:00,04:21,04:45,08:50,09:14,2010-05-11T08:51:00,C169_2_4_9,35,1.018,0.156,0.347,0.036,nd,nd,0.041,0.136,0.016,0.024,-9999.0,0.322,0.011,0.019,0.944,0.051,0.022,nd,nd,0.105,0.051,nd,nd,0.137,0.21,-9999.0,0.008,0.003,0.025,0.113,0.019,nd,-9999.0,1.521,0.095,0.51,2.031,0.605,1.108,2.126,0.701,1.09,0.84,0.16,2.51,0.04,0.96,0.48,0.48,0.28,0.25,0.82,0.89,None
93HG_169,CAR-169,169,2,4,20100511,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4051,10.3003,2010,5,11,1380,2010-05-11T04:21:00,04:21,04:45,08:50,09:14,2010-05-11T08:51:00,C169_2_4_10,55,0.371,0.173,0.11,0.032,nd,nd,0.027,0.073,0.005,0.007,-9999.0,0.053,0.005,0.011,0.278,0.083,0.01,nd,nd,0.024,0.149,nd,nd,0.043,0.067,-9999.0,-9999.0,0.001,0.008,0.025,-9999.0,nd,-9999.0,0.654,0.055,0.158,0.812,0.213,0.496,0.867,0.347,1.34,0.74,0.26,3.07,0.06,0.94,0.43,0.17,0.3,0.53,0.26,0.63,None
93HG_169,CAR-169,169,2,4,20100511,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4051,10.3003,2010,5,11,1380,2010-05-11T04:21:00,04:21,04:45,08:50,09:14,2010-05-11T08:51:00,C169_2_4_11,75,0.292,0.18,0.083,0.028,nd,nd,0.023,0.06,0.003,0.006,-9999.0,0.031,0.004,0.009,0.212,0.075,0.005,nd,nd,0.025,0.155,nd,nd,0.031,0.052,-9999.0,-9999.0,0.001,0.006,-9999.0,-9999.0,nd,-9999.0,0.555,0.046,0.118,0.673,0.164,0.427,0.719,0.31,1.46,0.72,0.28,3.38,0.06,0.94,0.41,0.11,0.28,0.61,0.18,0.55,None
93HG_169,CAR-169,169,2,4,20100511,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.4051,10.3003,2010,5,11,1380,2010-05-11T04:21:00,04:21,04:45,08:50,09:14,2010-05-11T08:51:00,C169_2_4_12,100,0.153,0.109,0.048,0.016,nd,nd,0.016,0.039,0.001,0.003,-9999.0,0.015,0.003,0.006,0.113,0.04,-9999.0,nd,nd,0.015,0.094,nd,nd,0.017,0.031,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.31,0.026,0.073,0.383,0.099,0.256,0.409,0.189,1.67,0.74,0.26,3.13,0.06,0.94,0.37,0.1,0.3,0.61,0.1,0.33,None
93HG_170,CAR-170,170,1,4,20100608,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.3966,10.3003,2010,6,8,1380,2010-06-08T04:55:00,04:55,05:14,09:24,09:43,2010-06-08T09:25:00,C170_1_4_1,1,0.14,0.011,0.016,0.011,nd,nd,0.003,0.017,-9999.0,0.003,-9999.0,0.004,0.003,0.045,0.098,0.042,-9999.0,nd,nd,0.005,0.006,nd,nd,0.008,0.008,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.167,0.059,0.027,0.194,0.086,0.113,0.253,0.083,0.81,0.31,0.69,1.94,0.23,0.77,0.55,0.08,0.24,0.67,0.09,0.06,None
93HG_170,CAR-170,170,1,4,20100608,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.3966,10.3003,2010,6,8,1380,2010-06-08T04:55:00,04:55,05:14,09:24,09:43,2010-06-08T09:25:00,C170_1_4_1,1,0.143,0.012,0.02,0.011,nd,nd,0.003,0.018,-9999.0,0.002,-9999.0,0.005,0.004,0.048,0.094,0.045,0.004,nd,nd,0.006,0.006,nd,nd,0.01,0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.175,0.061,0.03,0.205,0.091,0.123,0.266,0.09,0.86,0.33,0.67,1.92,0.23,0.77,0.54,0.1,0.23,0.67,0.09,0.06,None
93HG_170,CAR-170,170,1,4,20100608,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.3966,10.3003,2010,6,8,1380,2010-06-08T04:55:00,04:55,05:14,09:24,09:43,2010-06-08T09:25:00,C170_1_4_3,7,0.142,0.011,0.02,0.012,nd,nd,0.004,0.02,-9999.0,0.003,0.001,0.006,0.003,0.051,0.097,0.045,-9999.0,nd,nd,0.006,0.005,nd,nd,0.01,0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.173,0.067,0.033,0.206,0.1,0.131,0.273,0.095,0.92,0.33,0.67,1.73,0.25,0.75,0.52,0.09,0.25,0.65,0.16,0.11,None
93HG_170,CAR-170,170,1,4,20100608,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.3966,10.3003,2010,6,8,1380,2010-06-08T04:55:00,04:55,05:14,09:24,09:43,2010-06-08T09:25:00,C170_1_4_5,15,0.144,0.01,0.02,0.012,nd,nd,0.004,0.018,-9999.0,0.003,-9999.0,0.007,0.004,0.048,0.097,0.043,0.004,nd,nd,0.005,0.005,nd,nd,0.01,0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.174,0.063,0.033,0.207,0.096,0.126,0.27,0.091,0.88,0.34,0.66,1.81,0.23,0.77,0.53,0.12,0.24,0.64,0.12,0.08,None
93HG_170,CAR-170,170,1,4,20100608,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.3966,10.3003,2010,6,8,1380,2010-06-08T04:55:00,04:55,05:14,09:24,09:43,2010-06-08T09:25:00,C170_1_4_7,25,0.132,0.011,0.019,0.011,nd,nd,0.004,0.02,-9999.0,0.003,-9999.0,0.005,0.004,0.049,0.086,0.046,-9999.0,nd,nd,0.005,0.006,nd,nd,0.01,0.009,-9999.0,-9999.0,0.001,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.162,0.063,0.033,0.195,0.096,0.126,0.258,0.093,0.95,0.34,0.66,1.69,0.24,0.76,0.51,0.1,0.26,0.65,0.11,0.08,None
93HG_170,CAR-170,170,1,4,20100608,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.3966,10.3003,2010,6,8,1380,2010-06-08T04:55:00,04:55,05:14,09:24,09:43,2010-06-08T09:25:00,C170_1_4_9,35,0.183,0.038,0.032,0.012,nd,nd,0.007,0.031,0.001,0.004,-9999.0,0.006,0.005,0.026,0.131,0.049,0.003,nd,nd,0.025,0.013,nd,nd,0.015,0.017,-9999.0,0.001,0.001,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.253,0.043,0.049,0.302,0.092,0.162,0.345,0.114,0.89,0.53,0.47,2.75,0.12,0.88,0.53,0.1,0.34,0.56,0.13,0.11,None
93HG_170,CAR-170,170,1,4,20100608,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.3966,10.3003,2010,6,8,1380,2010-06-08T04:55:00,04:55,05:14,09:24,09:43,2010-06-08T09:25:00,C170_1_4_8,45,0.484,0.165,0.112,0.018,nd,nd,0.029,0.098,0.006,0.009,-9999.0,0.031,0.009,0.022,0.433,0.051,-9999.0,nd,nd,0.141,0.024,nd,nd,0.045,0.067,-9999.0,0.008,0.002,0.006,0.019,0.016,nd,-9999.0,0.761,0.055,0.167,0.928,0.222,0.499,0.983,0.36,1.03,0.75,0.25,3.43,0.06,0.94,0.49,0.11,0.37,0.52,0.315,0.343,None
93HG_170,CAR-170,170,1,4,20100608,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.3966,10.3003,2010,6,8,1380,2010-06-08T04:55:00,04:55,05:14,09:24,09:43,2010-06-08T09:25:00,C170_1_4_10,55,0.465,0.152,0.106,0.021,nd,nd,0.028,0.088,0.009,0.007,-9999.0,0.029,0.009,0.018,0.414,0.048,0.003,nd,nd,0.114,0.038,nd,nd,0.044,0.062,-9999.0,0.006,0.002,0.007,0.017,0.01,nd,-9999.0,0.723,0.055,0.154,0.877,0.209,0.467,0.932,0.333,1.0,0.74,0.26,3.46,0.06,0.94,0.5,0.11,0.38,0.51,0.3,0.35,None
93HG_170,CAR-170,170,1,4,20100608,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.3966,10.3003,2010,6,8,1380,2010-06-08T04:55:00,04:55,05:14,09:24,09:43,2010-06-08T09:25:00,C170_1_4_11,75,0.116,0.035,0.032,0.005,nd,nd,0.01,0.024,0.001,0.003,-9999.0,0.016,0.003,0.004,0.109,0.007,-9999.0,nd,nd,0.024,0.011,nd,nd,0.012,0.02,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.183,0.013,0.053,0.236,0.066,0.133,0.249,0.093,1.15,0.8,0.2,2.77,0.05,0.95,0.47,0.2,0.38,0.42,0.11,0.18,None
93HG_170,CAR-170,170,1,4,20100608,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.3966,10.3003,2010,6,8,1380,2010-06-08T04:55:00,04:55,05:14,09:24,09:43,2010-06-08T09:25:00,C170_1_4_12,100,0.069,0.044,0.023,0.007,nd,nd,0.009,0.019,-9999.0,0.002,0.002,0.012,0.001,0.004,0.053,0.013,0.003,nd,nd,0.009,0.035,nd,nd,0.009,0.014,-9999.0,-9999.0,-9999.0,-9999.0,0.006,-9999.0,nd,-9999.0,0.136,0.015,0.041,0.177,0.056,0.123,0.192,0.089,1.78,0.73,0.27,2.43,0.08,0.92,0.36,0.15,0.31,0.54,0.07,0.21,None
93HG_171,CAR-171,171,1,4,20100804,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.3965,10.3003,2010,8,4,1380,2010-08-04T04:56:00,04:56,05:15,09:25,09:44,2010-08-04T09:26:00,C171_1_4_1,1,0.142,0.008,0.018,0.014,nd,nd,0.003,0.016,-9999.0,0.003,-9999.0,0.009,0.003,0.055,0.118,0.024,-9999.0,nd,nd,0.005,0.003,nd,nd,0.01,0.008,-9999.0,-9999.0,0.001,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.168,0.072,0.031,0.199,0.103,0.129,0.271,0.094,0.91,0.3,0.7,1.63,0.27,0.73,0.52,0.13,0.2,0.67,0.14,0.07,None
93HG_171,CAR-171,171,1,4,20100804,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.3965,10.3003,2010,8,4,1380,2010-08-04T04:56:00,04:56,05:15,09:25,09:44,2010-08-04T09:26:00,C171_1_4_1,1,0.147,0.01,0.02,0.015,nd,nd,0.004,0.018,-9999.0,0.003,-9999.0,0.01,0.002,0.056,0.123,0.023,-9999.0,nd,nd,0.006,0.004,nd,nd,0.011,0.009,-9999.0,-9999.0,0.001,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.177,0.074,0.034,0.211,0.108,0.138,0.285,0.1,0.94,0.31,0.69,1.64,0.26,0.74,0.52,0.12,0.22,0.66,0.14,0.07,None
93HG_171,CAR-171,171,1,4,20100804,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.3965,10.3003,2010,8,4,1380,2010-08-04T04:56:00,04:56,05:15,09:25,09:44,2010-08-04T09:26:00,C171_1_4_3,7,0.148,0.009,0.021,0.014,nd,nd,0.004,0.02,-9999.0,0.004,0.001,0.01,0.003,0.053,0.127,0.021,-9999.0,nd,nd,0.006,0.003,nd,nd,0.011,0.01,-9999.0,-9999.0,0.001,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.178,0.072,0.037,0.215,0.109,0.139,0.287,0.099,0.94,0.34,0.66,1.63,0.25,0.75,0.52,0.13,0.24,0.63,0.13,0.07,None
93HG_171,CAR-171,171,1,4,20100804,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.3965,10.3003,2010,8,4,1380,2010-08-04T04:56:00,04:56,05:15,09:25,09:44,2010-08-04T09:26:00,C171_1_4_5,15,0.186,0.022,0.023,0.017,nd,nd,0.006,0.027,-9999.0,0.004,-9999.0,0.008,0.005,0.058,0.146,0.04,-9999.0,nd,nd,0.013,0.009,nd,nd,0.011,0.012,-9999.0,-9999.0,0.001,-9999.0,-9999.0,0.001,nd,-9999.0,0.231,0.079,0.046,0.277,0.125,0.17,0.356,0.126,0.91,0.37,0.63,1.85,0.22,0.78,0.52,0.1,0.26,0.63,0.18,0.11,None
93HG_171,CAR-171,171,1,4,20100804,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.3965,10.3003,2010,8,4,1380,2010-08-04T04:56:00,04:56,05:15,09:25,09:44,2010-08-04T09:26:00,C171_1_4_7,25,0.235,0.045,0.031,0.024,nd,nd,0.007,0.034,0.002,0.003,-9999.0,0.007,0.006,0.06,0.153,0.083,-9999.0,nd,nd,0.02,0.025,nd,nd,0.015,0.016,-9999.0,-9999.0,0.001,-9999.0,-9999.0,-9999.0,nd,-9999.0,0.311,0.089,0.054,0.365,0.143,0.219,0.454,0.161,0.93,0.38,0.62,2.17,0.2,0.8,0.52,0.08,0.27,0.65,0.23,0.18,None
93HG_171,CAR-171,171,1,4,20100804,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.3965,10.3003,2010,8,4,1380,2010-08-04T04:56:00,04:56,05:15,09:25,09:44,2010-08-04T09:26:00,C171_1_4_9,35,0.37,0.092,0.055,0.039,nd,nd,0.016,0.061,0.003,0.005,-9999.0,0.012,0.005,0.072,0.233,0.138,-9999.0,nd,nd,0.038,0.054,nd,nd,0.027,0.028,-9999.0,0.003,0.002,0.006,-9999.0,-9999.0,nd,-9999.0,0.517,0.119,0.094,0.611,0.213,0.36,0.73,0.261,0.97,0.44,0.56,2.43,0.16,0.84,0.51,0.07,0.31,0.63,0.26,0.28,None
93HG_171,CAR-171,171,1,4,20100804,Horn Point Laboratory (HPL; Crystal Thomas),-64.67,10.5,-64.3965,10.3003,2010,8,4,1380,2010-08-04T04:56:00,04:56,05:15,09:25,09:44,2010-08-04T09:26:00,C171_1_4_8,40,0.689,0.244,0.174,0.035,nd,nd,0.039,0.138,0.016,0.012,-9999.0,0.065,0.015,0.027,0.6,0.089,-9999.0,nd,nd,0.165,0.079,nd,nd,0.075,0.099,-9999.0,0.011,0.005,0.006,0.028,0.032,nd,-9999.0,1.107,0.09,0.257,1.364,0.347,0.765,1.454,0.544,1.11,0.74,0.26,3.19,0.06,0.94,0.47,0.15,0.35,0.5,0.512,0.666,None
